Tweet ID,Text,Final Decision,Assigned To,Label_eden,Reasons_eden,Label_lior,Reasons_lior,Label_ofek,Reasons_ofek,Label_אורי כהן,Reasons_אורי כהן,Label_אילון כהן,Reasons_אילון כהן,Label_אריאל כהן,Reasons_אריאל כהן,Label_בנימין ווליך,Reasons_בנימין ווליך,Label_הודיה עופרי,Reasons_הודיה עופרי,Label_הילי חכמי,Reasons_הילי חכמי,Label_זיו חסון,Reasons_זיו חסון,Label_ענה-יה אך,Reasons_ענה-יה אך,Label_צבי גופרי,Reasons_צבי גופרי,Label_תומר חוכימה,Reasons_תומר חוכימה
1msr6hj2r,"""@Jvnior Bro is literally begging now. You have been exposed alhumdulilah""",Irrelevant,זיו חסון;הילי חכמי,,,,,,,,,,,,,,,,,Irrelevant,,Irrelevant,,,,,,,
kamwv6zmb,"""According to Shaykh Ibn Uthaymn:

The one who commits fornication and boasts about it must be called to repentif he does not, he is to be killed. 

Boasting openly shows he considers it allwhich amounts to kufr. 

He gives the example of people traveling to a Bangkok.",Irrelevant,ענה-יה אך;אריאל כהן,,,,,,,,,,,Irrelevant,,,,,,,,,,Irrelevant,,,,,
4o16bjozu,"""@BrantPhilip_ waiting for the slaughtering """,Irrelevant,צבי גופרי;אריאל כהן,,,,,,,,,,,Irrelevant,,,,,,,,,,,,Irrelevant,,,
20ifajkt8,"""@Maul18BBY @maghribii16 Undoubtedly, the situation in Mali, where Russian Africa Corps are getting slaughtered, would also affect Russian support for the Nigerien military regime, giving IS new opportunities to benefit in Niger.""",Irrelevant,אילון כהן;אריאל כהן,,,,,,,,,Irrelevant,,Irrelevant,,,,,,,,,,,,,,,
jggfjyao9,"""@chitowngirl1982 Just because they don't negotiate( not always) that doesn't mean they aren't interested  in state building. You know who they operate and what khilafah is they Then you wouldn't be saying this""",Irrelevant,אריאל כהן;אילון כהן,,,,,,,,,Irrelevant,,Irrelevant,,,,,,,,,,,,,,,
ntbqy6tcr,"""Ibn Taymiyyah  :
""Indeed it is one of the greatest evils that ignorants have possessed doing takfir of the muslim scholars. The basis (asl) of this takfir is from khawarij and rawafidh, who declare the leaders (imams) of the Muslims to be kuffar.

Majmu al-Fatawa 35/100",Salafi taklidi,בנימין ווליך;זיו חסון,,,,,,,,,,,,,Salafi taklidi,,,,,,Salafi taklidi,,,,,,,
0yix0q00o,"""Islam over your culture.

Its reported that a man greeted the Prophet  with Good morning, and he  said:

Allah has honored us above your greeting, and made our greeting the greeting of the people of Paradise, which is al-Salam [alaykum].

[Maghazi of Musa of bin Uqbah]",Irrelevant,הודיה עופרי;ענה-יה אך,,,,,,,,,,,,,,,Irrelevant,,,,,,Irrelevant,,,,,
3ms2lxlfd,"""It is narrated that a woman came to al-Hasan al-Basri and said: O Abu Said! I have a daughter who has died, and I wish to see her in a dream. Teach me something special. So he taught her a prayer.",Irrelevant,הילי חכמי;ענה-יה אך,,,,,,,,,,,,,,,,,Irrelevant,,,,Irrelevant,,,,,
a3d6dl546,"""Cheikh Al Islam Ibn Al Qayyim   a divis le nafs en 3 catgories :

1) Le nafs confiant et totalement tourn vers Allah ; c'est l'me la plus noble et la plus pure

2) Le nafs qui lutte et fait preuve de patience

3) Le nafs sduit par les passions et les dsirs ; c'est l'me malheureuse, destine  la douleur, au chtiment et  l'loignement d'Allah

[lghatha Al Lahfan]""",Irrelevant,זיו חסון;ענה-יה אך,,,,,,,,,,,,,,,,,,,Irrelevant,,Irrelevant,,,,,
y7d6gtoew,"""The truth is: a pious woman who strives to follow the Qur'an &amp; Sunnah is more precious than gold.

Imam Muqbil ibn Hadi said: Salafi women are more precious than red gold.",Salafi taklidi,ענה-יה אך;זיו חסון,,,,,,,,,,,,,,,,,,,Salafi taklidi,,Salafi taklidi,,,,,
3y59gs41t,"""Cheikh Muqbil Ibn Hadi Al-Wadii   a dit :

Comme est bonne la science, meilleur que lor, le papier [largent], meilleur que les belles femmes, et bien meilleur encore que le pouvoir.

  Al-Bashair fi As-Sama Al-Mubashir, p.82.",Irrelevant,צבי גופרי;ענה-יה אך,,,,,,,,,,,,,,,,,,,,,Irrelevant,,Irrelevant,,,
3ri0xkf9h,"""Rab bin Hdi:
- All Govs are kuffar

Sh Saleh l-Shaykh:
- Those revolting against Algeria arent Khawarij neither Bught as Algerian Gov isnt muslim

Ar-Rayyis, Head of Madkhilah:
- Sh Saleh l-Shaykh was wrong to takfr Govs of whole world for ruling by other than Sharah",Irrelevant,אילון כהן;זיו חסון,,,,,,,,,Skip,"זה מתואר כציטוט, אך לא מצאתי שום תיעוד מההיסטוריה שבו רביע אל מדח'לי טוען שכל הממשלות הן כופרות. כך שלא ברור לי אם הפוסט הזה הוא שקרי או פשוט ציני",,,,,,,,,Salafi taklidi,,,,,,,
go167mdz0,""" Imam of Mufassirin, Imam Tabari on Tahakumm to Taghut 

""Whoever says this to Prophet than calls to seeking Judgment elsewhere in disputes are not believers 

-",Salafi jihadi,בנימין ווליך;הודיה עופרי,,,,,,,,,,,,,Salafi jihadi,א. האשמה בכפירה של שליטי ערב,Salafi jihadi,ח. אחר,,,,,,,,,,
rnsi8fabp,"""eyh Halid Raidin tutukland o yrek paralayan an. Allah onun zgrln tez vakitte nasip etsin.
Hak zere olan limlerimizi, haksz yere hapsedilen Mslman kardelerimizi dualarnzda unutmayn. Onlarn ne kadar byk bir sknt iinde olduunu hayal bile edemeyiz.",Irrelevant,הודיה עופרי;זיו חסון,,,,,,,,,,,,,,,Salafi taklidi,,,,Salafi jihadi,ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות,,,,,,
rwx2tp17w,"""A young Jewish man named Yusuf bin Musa converted to Islam through Imam Ahmad bin Hanbal.

After becoming Muslim, he traveled to different regions to study and became one of Imam Ahmad bin Hanbals close companions.

Source: Tabaqat of Abu Bakr al-Khallal",Irrelevant,הילי חכמי;ענה-יה אך,,,,,,,,,,,,,,,,,Salafi taklidi,,,,Irrelevant,,,,,
5mf1i54z4,"""        !             +   

     ??

#Hindutva terror in Bangladesh",Irrelevant,זיו חסון;ענה-יה אך,,,,,,,,,,,,,,,,,,,Irrelevant,,Irrelevant,,,,,
j3qn4dq1k,"""Surely, anyone who knows of the actions of Muhammad al-Eesa, and ascribes Islam to him  let alone believes him to be a senior scholar [of Islam]  has not smelt the scent of Islam. This goes without mentioning those that fund and promote his activities of heresy. (i.e., MBS and co.), and how that itself is enough proof for the Riddah of these enemies of Islam.

Two possible options for Fawzan:

1) He knows Muhammad al-Eesa is a Murtad, but cant say anything because hes afraid of those who inserted him in this position (i.e., MBS & co.). If he cant call out or fix such blatant Kufr, then his appointment is nothing more than a spectacle.

2) He doesnt know the reality of Muhammad al-Eesa, and thus affirms Islam for him. The problem with this, is that how can a Mufti of a land, be so ignorant of who and whats going on in that very land. Moreover, how can the leader of the committee of senior scholars, be so ignorant of the blatant and out in the open Zandaqa of the very members of that committee. Again, it just goes back to his appointment being nothing more than a spectacle.

A shame, Fawzan who is on the doorstep of his coffin, may Allah destroy him  and only Allah Knows when he will perish  cant even take a simple stand of truth, publicly, so that the truth is not clouded nor lost. What will he meet Allah with, to counter his decades worth of legitimizing the thrones of the Tawagheet who fight Islam and the Muslims?!

His current trajectory, and we ask Allah for Salmah, appears to follow in the footsteps of a [Temu] Balm, and be like how Allah Describes:

                             

And had We willed, We would surely have elevated him therewith but he clung to the earth and followed his own vain desire. So his parable is the parable of a dog: if you drive him away, he lolls his tongue out, or if you leave him alone, he (still) lolls his tongue out. Such is the parable of the people who reject Our Ayt (proofs, evidence, verses, lessons, signs, revelations, etc.). So relate the stories, perhaps they may reflect. [7:176]

What a terrible fate awaits the evil scholars that legitimize the Tawagheet. Verily, they themselves are Tawagheet,   .""",Salafi jihadi,ענה-יה אך;זיו חסון,,,,,,,,,,,,,,,,,,,Salafi jihadi,א. האשמה בכפירה של שליטי ערב; ב. ביטויי גנאי או האשמה בכפירה של חכמי הלכה; ביקורת על סלאפים תקלידיים,Salafi jihadi,ב. ביטויי גנאי או האשמה בכפירה של חכמי הלכה; ו. תמיכה או ציטוט של דמויות סלפיות ג׳האדיות מוכרות; ד. תמיכה בתכפיר קולקטיבי,,,,
ubray5fu3,""",      ??   '      ?    ...   ?? (  '    )

 @Save0urSisters 

#saveoursisters #bhagwalovetrap #SaveBangladeshiMuslims",Irrelevant,צבי גופרי;הודיה עופרי,,,,,,,,,,,,,,,Irrelevant,,,,,,,,Irrelevant,,,
cn1ysno1r,"""Some Salafis on here are more angry about Sudanese people criticising the UAE than the fact that the UAE are butchering Sudan

Check your imaan folks",Irrelevant,אילון כהן;בנימין ווליך,,,,,,,,,Irrelevant,,,,Salafi taklidi,,,,,,,,,,,,,
896xk2cyq,"Traveling with a Maliki student, we started to use miswak randomly 
He pointed out that using it publicly is discouraged as acts of purification belong in private
That shifted my perspective:

What we treated as outward identity and aesthetics lacked true fiqh

Now look at this-&gt;",Irrelevant,אריאל כהן;ענה-יה אך,,,,,,,,,,,Irrelevant,,,,,,,,,,Irrelevant,,,,,
2kiiztj9r,"""""Bacteria move around using a molecular machine called the flagellar motor that rotates faster than the flywheel of a race car engine and switches directions in an instant. After 50 yrs, scientists have finally figured out how it works. My lifelong quest is now fulfilled. Link 
""
--------------

Amazing
Yet it makes the atheist stubborn in denying a Creator, attributing creation to objects themselves, thus committing shirk in worst way and it humbles those who believe in a Creator
From smallest detail to vastest galaxy, everything is perfectly designed
Subhana al Khaliq",Irrelevant,בנימין ווליך;זיו חסון,,,,,,,,,,,,,Irrelevant,,,,,,Irrelevant,,,,,,,
vi3lbbn1y,"""""@ikrimah114 How many Americans you think died in the war.""
""
--------------

Its definitely higher than the official numbers given by the US as they hide their military casualties 
Plus probably the same amount of private contractors got smoked who operate with the military as mercenaries doing the dirt work
They dont count as casualties for the US",Irrelevant,הודיה עופרי;ענה-יה אך,,,,,,,,,,,,,,,Irrelevant,,,,,,Irrelevant,,,,,
2dac43y4n,"""""No Muslim country helped Afghanistan against USA and NATO: absolutely nobody

In contrast Pakistan made billions by giving bases and fired 7000 rockets on our cities on the first day of US invasion

Iran betrayed us too

Other Muslim countries labelled us khawarij and munafiqeens 
""
--------------

Not only did they not help, they also assisted in invasion and later in occupation
From Iran to Pakstan and our northern neighbours
From mighty Turkey to insignificant Bosnia and wealthy Gulf etc
Even Axis moron Bashar assisted CIA in torturing POWs from Afg
Allah will not forget",Irrelevant,הילי חכמי;הודיה עופרי,,,,,,,,,,,,,,,Irrelevant,,Irrelevant,,,,,,,,,
m32mkious,"This is so wrong
you try to pick the least bad thing tha happened and make it seem like the biggest one and excuse this one 
Dont forget why you made your Hijra Abdussamed
Youll be held accountable on the Day of Judgement as we will and your excuses for this man wont help you",Irrelevant,זיו חסון,,,,,,,,,,,,,,,,,,,Irrelevant,,,,,,,
5suy7zp59,Every Muqalid of the four madhahib should read this book written in the light of authentic ahadith.,Irrelevant,ענה-יה אך,,,,,,,,,,,,,,,,,,,,,Irrelevant,,,,,
n3oriadi3,"""""Amad bin Nar al-Khuz and his khurj against Al-Wthiq, the caliph of his time.

What did Imm Amad say regarding him? Did he insult him or praise him?
But do the izbs and madkhals tell you this and teach you this? 
""
--------------

Imam Ahmed   didn't call him a khariji but praised him and made dua, and others had good dreams about  Nar al-Khuz. 

Madkhali scholars and their muqalidin never teach this or even mention it.",Salafi jihadi,צבי גופרי,,,,,,,,,,,,,,,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים; א. האשמה בכפירה של שליטי ערב,,
ib8q2d3o8,"""Refutation of the mahabists: 

If they say you must blind follow a mahab if you're not a mujtahid, then let's see what Imm Amad said.

Ab Dwd from Imm Amad (can they now claim the chain is weak?)",Salafi taklidi,בנימין ווליך,,,,,,,,,,,,,Salafi taklidi,,,,,,,,,,,,,
ivq064bqd,"""four madhabs lived together in harmony.

The apparent unity mahhib have brought to the ummah:

Here is a picture of the maqamt of each Mahab.(destroyed in 1925) each Mahab would make alh behind their respective place. As reported by ibn Jubayr and others.",Irrelevant,הודיה עופרי,,,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,
rxshnfwst,"""@ElyasWahyain This guy is a mushrik , he also believes Allah and his messenger  became one in one of his bayan years ago.""",Salafi jihadi,הילי חכמי,,,,,,,,,,,,,,,,,Salafi jihadi,ח. אחר,,,,,,,,
juj7pjsfz,"From Mishary al-Afasis new belly dancing song, he mentions the tyrants of the Gulf by name &amp; says We are the people of Tawheed, symbol of chivalry.",Salafi jihadi,צבי גופרי,,,,,,,,,,,,,,,,,,,,,,,Salafi jihadi,א. האשמה בכפירה של שליטי ערב; ב. ביטויי גנאי או האשמה בכפירה של חכמי הלכה,,
td2nuxqio,From the trenches of Iraq &amp; Syria to watching a dance performance with a Missy Elliot song as president. Ahmad al-Sharaa has lived an interesting life to say the least.,Irrelevant,אילון כהן,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,,,
c7q1rnt4g,New meme just dropped,Irrelevant,אריאל כהן,,,,,,,,,,,Irrelevant,,,,,,,,,,,,,,,
9u95kn53m,"""Even the Kuffar are noticing the patterns amongst the Madkhalites.""",Salafi jihadi,בנימין ווליך,,,,,,,,,,,,,Salafi jihadi,ביקורת על סלאפים תקלידיים,,,,,,,,,,,,
g6ncrzha9,"""Sayyidun Abdullh ibn Umar    was among the most devoted, scrupulous, and steadfast Companions of the Messenger of Allh . He was a man whose life became a living embodiment of the Sunnah, so precise in his adherence that he would follow even the smallest actions of the Prophet  out of love and reverence.

He was Abdullh ibn Umar ibn al-Khab al-Adaw al-Qurash, the son of the great Caliph Sayyidun Umar ibn al-Khab   . He was born in Makkah before the Hijrah and embraced Islm at a young age alongside his noble father. He emigrated to al-Madnah al-Munawwarah at the age of ten, and thus was counted among the early Muhjirn, those whom Allh, Most High, praised in His Book:

And the foremost, the first of the Muhjirn and the Anr and those who followed them with excellence, Allh is pleased with them, and they are pleased with Him, and He has prepared for them gardens beneath which rivers flow, wherein they will abide forever. That is the great success.

[Qurn 9:100]

In his youth, he longed to participate in battle alongside the Messenger of Allh . He was presented at Badr but was turned back due to his young age. He was again presented at Uud, when he was only thirteen years old, hoping to join the ranks, but he was sent back by the Prophet  due to his youth, alongside Sayyidun Usmah ibn Zayd   . That moment weighed heavily upon him, and he later said: 

A night like that never came my way, filled with sleeplessness, sadness, and weeping, because the Messenger of Allh  did not accept me.

After returning him from Uud, the Messenger of Allh  appointed him among those tasked with guarding the children in Madnah. 

Yet his heart remained attached to striving in the path of Allh, and his sincere supplication to be permitted to fight was soon answered. In the fifth year after Hijrah, when he reached the age of fifteen, he was allowed to participate in the Battle of al-Khandaq. 

From that point forward, he took part in the major campaigns of Islm. He participated in the campaign against Ban Qurayah, the journey to al-udaybiyyah, and was among those who pledged beneath the tree in the Pledge of al-Riwn, a moment honored by Allh, Most High:

Indeed, Allh was pleased with the believers when they pledged allegiance to you under the tree. He knew what was in their hearts, so He sent down tranquility upon them and rewarded them with a near victory.

[Qurn 48:18]

He later joined the campaigns of Khaybar, Mutah, the Conquest of Makkah, the expedition against Ban Judhaymah, the Battle of unayn, and the march to Tabk. He was also among the soldiers of the army of Sayyidun Usmah ibn Zayd   . 

After returning from this expedition, he volunteered in the wars against apostasy and had the honor of participating in the Battle of Yammah against Musaylamah al-Kadhdhb. 

He later marched to Shm and fought at al-Yarmk, then joined the campaigns in the Persian lands under Sayyidun Sad ibn Ab Waqq   , attending al-Qdisiyyah, Jall, and the conquest of al-Madin. He also took part in the conquest of Egypt and campaigns in North Africa. 

Even in his later years, he joined the expedition toward Constantinople, about which the Prophet  said: The first army to attack the city of Caesar is forgiven.

What distinguished Ibn Umar    above all was his extraordinary commitment to following the Sunnah. He would carefully observe where the Prophet  prayed, where he sat, and even the paths he walked, then imitate them with remarkable precision. 

If he saw the Prophet  perform prayer in a particular place, he would later pray in that very same place. If he saw him make supplication while standing, he would supplicate while standing; and if he saw him invoke Allh while sitting, he would do the same. His life was not merely one of narration, but of complete imitation.

He was among the foremost scholars of the Companions and a prolific narrator of hadith, transmitting over 2,600 narrations. His knowledge was paired with deep caution, he was known for his reluctance to issue legal verdicts without certainty, and he preferred silence over speculation. 

Due to his age, knowledge, and unwavering adherence to the Sunnah, he became known in his time as the Shaykh of the abah, and even powerful governors such as al-ajjj ibn Ysuf treated him with respect and deference due to his immense status amongst the Muslims. From the greatest testimonies to his precision in transmitting the Sunnah is that he stands at the head of one of the most authentic chains in hadith, the Golden Chain.

Mlik  Nfi  Ibn Umar.

A generation of leading Tbin took knowledge from him, including Sad ibn al-Musayyib, Thbit al-Bunn, ws, al-Zuhr, Muammad ibn Srn, Nfi (his freed servant), Mujhid, and many others. His influence thus extended deeply into the next generation of scholarship. 

His legacy was also carried forward through his own household, as several of his sons became scholars, most notably Slim ibn Abdullh ibn Umar, who was counted among the great jurists of Madnah. Through both his students and his family, his knowledge and methodology continued to shape the transmission of the Sunnah for generations.

During the periods of civil strife, having lived to witness both the First and Second Fitnah among the Muslims, Ibn Umar    consistently adopted a principled stance of restraint. He presented himself at the sittings of arbitration, demonstrating his desire for unity among the Muslims. 

He famously said: When you call me to prayer, I respond. However, when you call me to fight a Muslim, I do not. He never raised his sword against the believers. Yet, on the other hand, he answered every call to strive against the disbelievers, embodying the words of Allh, Most High:

Humble toward the believers, powerful against the disbelievers; they strive in the cause of Allh 

[Qurn 5:54]

He was known for his humility, generosity, and detachment from worldly life. Wealth would come to him, yet he would spend it freely in charity. He freed many slaves and cared deeply for the poor and needy. His nights were often spent in prayer, and his days in fasting and remembrance.

Sayyidun Abdullh ibn Umar    passed away in Makkah in 73 AH and was buried near Dh uw, leaving behind a legacy of unwavering adherence to the Sunnah and a life defined by sincerity and caution.

May Allh be pleased with Sayyidun Abdullh ibn Umar   , the devoted follower of the Sunnah and one of the greatest scholars among the Companions of the Messenger of Allh .""",Irrelevant,הודיה עופרי,,,,,,,,,,,,,,,Irrelevant,,,,,,,,,,,
