Tweet ID,Text,Final Decision,Assigned To,Label_eden,Reasons_eden,Label_lior,Reasons_lior,Label_ofek,Reasons_ofek,Label_אורי כהן,Reasons_אורי כהן,Label_אילון כהן,Reasons_אילון כהן,Label_אריאל כהן,Reasons_אריאל כהן,Label_בנימין ווליך,Reasons_בנימין ווליך,Label_הודיה עופרי,Reasons_הודיה עופרי,Label_הילי חכמי,Reasons_הילי חכמי,Label_זיו חסון,Reasons_זיו חסון,Label_ענה-יה אך,Reasons_ענה-יה אך,Label_צבי גופרי,Reasons_צבי גופרי,Label_תומר חוכימה,Reasons_תומר חוכימה
94j4obe28,"""           
Imam Al-Shafii   said: It has reached us that while Ali    was delivering a sermon, he heard an exclamation from within the mosque:","Irrelevant","אריאל כהן","","","","","","","","","","","Irrelevant","","","","","","","","","","","","","","",""
7u3z8ta39,"""""@Monotheist2000 @ZouhairsMurid How is saying  acts newly actualised because of potential  mixing up act with potential 

You have no argument why  always acting means he no choice 

You also have no argument for why he's contingent, considering contigency  is depending on external sourc.

Your my dog ""
""
--------------

The mushrik deactivated  after getting cooked","Irrelevant","בנימין ווליך","","","","","","","","","","","","","Irrelevant","","","","","","","","","","","","",""
bnxs5cf2y,"""I dont know why people are shocked about Mishari al-Afaasys recent behaviour. Its been known for a long time now that he is a modern day equivalent of a court jester. Below is his Nasheed in praise of MBS. The Salaf are far removed from such nonsense.","Salafi jihadi","הודיה עופרי","","","","","","","","","","","","","","","Salafi jihadi","ח. אחר","","","","","","","","","",""
qubf09hus,""" NEW WEEKLY FIQH LESSONS - in Preparation for Raman | Commencing THIS SUNDAY

 The Book of Fasting from Bulgh al-Marm  Explanation of Shaykh ibn Bz ( ) 

 Ustdh Abu Abdur-Ramn Hill ( )

 12.30pm
 The ARC Community Hub, Loughborough, LE11 2UP","Salafi taklidi","הילי חכמי","","","","","","","","","","","","","","","","","Salafi taklidi","","","","","","","","",""
u5wasxei2,"""So we rejected this statement and said: this is a dangerous statement. Its implication is that you are nullifying the Fatw of the scholars in Nawzil. If you see that there is a mistake, and you are a Salaf who respects the scholars and also respects the rulers, then write to them. Present your viewpoint only. But to establish this as a general principlethis is false and wrong! 

This resembles the approach of the Surrs and Qubs during the Gulf crisis, who said: Our scholars do not understand current affairswe understand current affairs. America entered, Europe did such-and-such, and you, O scholarslike ibn Bzyou are only with the rulers, obeying them. The same wordsonly the people and circumstances have changed. There it was a Gulf crisis related to the entry of disbelievers (to the lands of the Muslims); here it is a COVID crisis related to medicine.

Furthermore, this man (making these claims) works in medicine. If we look at his specialization, do you work in every field of medicine and every specialty? No. Then speak only within your level. That is one point.

Secondly, do you want the entire Ummah to abandon the doctors of the world and the consultants, and instead follow your opinion? This is dangerous speech! It is unclear what this person intends with such statements. 

Despite that, he has been advised, and we have advised him before. We even sent to him years ago when he issued a Fatw. Look at this Fatwmany people may not even be aware of it. He issued a ruling that social distancing was Minor Shirk. That means Al-Fawzn has fallen into Shirk, the Muft has fallen into Shirk, and our scholars such as Ubayd and others have fallen into Shirk. And we, the students of knowledge, have all fallen into Shirk. And the Fatw of the scholars who permitted distancing are, according to him, Fatw of Shirk.

So who is behind you that you speak with such words? What do you want, that you strike at the scholars by claiming they have fallen into (minor) Shirk, that they should not be referred to, and that they neither understand nor comprehend? This is what he says in the audio recordings. 

Some have not even listened to these recordings yet and do not want to listenand this is a calamity. You find a person plunging headlong into Fitnah while knowing nothing. And if you say to him, Come, let us sit and clarify things for you, he refuses to listen. This is blind partisanship. 

As for us, we clarify the error. Whoever is guided, then all praise is due to Allh, and whoever goes astray, then it is upon himself.

Shaykh Abdul-Azz ibn Bz was asked on his official site: Should we refer only to doctors, or to the scholars? He replied: No. One must return to the scholar. If the matter were purely medical, then yeswe would return to the doctors; because they are the people of specialization. But this concerns a matter connected to medicine and also to the Sharah.

Does Al-Fawzn immediately issue a ruling when a purely medical issue comes to him? You think highly of yourself and consider yourself an expert. But when this scholarAl-Fawzn, the Muft, Al-Abbd, Rab, and othersare asked about a worldly technical matter such as medicine or agriculture, do they refer to specialists or not? They do refer to the specialists. This shows that you do not understand how the scholars issue Fatw.

I have already explained this in detail in one of the refutationsthe methodology of the scholar in giving Fatwand it is published on my channel. Yet some people ignore all of this and do not want to listen. 

Continued""","Salafi taklidi","זיו חסון","","","","","","","","","","","","","","","","","","","Salafi taklidi","","","","","","",""
1jg88km9r,"""""It's about making the oven do the work""

@BegumNadiya is back with a new book and some remarkable baking brilliance  

#TheOneShow","Irrelevant","ענה-יה אך","","","","","","","","","","","","","","","","","","","","","Irrelevant","","","","",""
xf38fnqv7,"""In case you didnt know 



















I will always educate you

































that





















What we are witnessing in #Sudan is modern day genocide""","Irrelevant","צבי גופרי","","","","","","","","","","","","","","","","","","","","","","","Irrelevant","","",""
041jvsr75,"And with the morn I pray she shall 

Look for no other place to dwell

But fondly keep this little room 

Her own, until the Day of Doom.

- Abu Muslim Al Khurasani","Irrelevant","אורי כהן","","","","","","","Irrelevant","","","","","","","","","","","","","","","","","","",""
p3m1cyo7j,"""Imam Ahmad was asked if the people of Paradise will see Allah, speak to Him, and if He will speak to them.

Ahmad bin Hanbal said:

Yes, He will look at them, and they will look at Him. He will speak to them, and they will speak to Him, however He wills and whenever He wills.","Salafi taklidi","אילון כהן","","","","","","","","","Salafi taklidi","","","","","","","","","","","","","","","","",""
27gt32vj8,"Muftis &amp; teachers must approach fiqh rulings with balanceharshness in issues where scholars differed only breeds confusion &amp; poor practice.

When a matter doesnt oppose a clear text or consensus, present it with respect.

Wisdom lies in balanced discourse, not rigid harshness.","Irrelevant","אריאל כהן","","","","","","","","","","","Irrelevant","","","","","","","","","","","","","","",""
26ki3wjva,"""Algerians &amp; Libyans are all donkeys except those whom Allah has mercy upon.

- Madkhali Shaykh of Spubs Ubayd al-Jaabiri","Salafi taklidi","בנימין ווליך","","","","","","","","","","","","","Salafi taklidi","","","","","","","","","","","","",""
v4vz9ig63,"""Salafis do not believe that the pagans of Makkah possessed a complete understanding of Tawheed al-Rububiyyah. When they assert that the pagans affirmed Tawheed al-Rububiyyah, they are referring to its foundational aspect (asl), which is the belief in one God as the ultimate creator and sustainer of the universe, the only being who is entirely independent. Salafis emphasize this point in response to saint venerators who argue that they are not guilty of shirk simply because they do not consider their saints to be independent of Allah. Salafis contend that the independence of a being is not the sole criterion for determining whether certain beliefs or actions constitute major shirk.

Salafis are well aware that the pagan Quraysh, while acknowledging Allah as the supreme creator, also attributed daughters to Him, worshipped idols, and failed to affirm His attributes correctly. These theological errors are considered distortions of Tawheed al-Rububiyyah.

Prominent Salafi scholars, such as Shaykh Abdulrahman Al-Barrak and Shaykh Yusuf Al-Ghafees, have argued that saint venerators also commit shirk in Rububiyyah by ascribing certain powers to their saints, powers that should be attributed exclusively to Allah.

To avoid semantic confusion, if Rububiyyah is primarily understood as Allahs independence and self-sufficiency, then Salafis assert that most of the pagan Quraysh acknowledged this foundational aspect. (However, Salafi scholars such as Shaykh Sultan al-Umayri, Abdulrazzaq Abu Badr, and Abu Bakr Muhammad Zakariyyah note that the Quraysh were not a homogeneous group and differed in their beliefs.) If Rububiyyah is defined in broader terms, while still rooted in the foundation of Allahs independence, Salafis maintain that the pagans only affirmed this foundational aspect.

The central issue, according to Salafis, is the affirmation of Allahs independence and the rejection of any justification by saint venerators that their actions do not constitute major shirk.""","Salafi taklidi","הודיה עופרי","","","","","","","","","","","","","","","Salafi taklidi","","","","","","","","","","",""
xwt3irfu7,"""Part 9 - Not Craving for Titles | FollowingtheSunnah

Part 9
From the statements which clarify the Aqeedah of King AbdulAziz Ala Saud

Translated
by
Abbas Abu Yahya



9. Crave after Titles

King AbdulAziz Ala Saud -R...","Salafi taklidi","הילי חכמי","","","","","","","","","","","","","","","","","Salafi taklidi","","","","","","","","",""
2yy4xhjoi,"@Sarzoor_Afghan All I'm saying is why ministers are giving condolences to these shia kuffar don't they know that the rafidha are apostates even the scholars of the Hanafi madhab","Irrelevant","זיו חסון","","","","","","","","","","","","","","","","","","","Irrelevant","","","","","","",""
8hks2rlkn,"""Sufyan ibn Uyaynah   said:

Do not abandon dua, and do not let what you know about yourselves (from deficiency) prevent you from it. For verily, Allah answered Iblis, and he was the worst of creation!

- Shuab Al-Iman 2/53""","Salafi taklidi","ענה-יה אך","","","","","","","","","","","","","","","","","","","","","Salafi taklidi","","","","",""
t9jo4n91h,"Refuted by the teacher of Fawzan and Rabee Al Madkhali","Salafi taklidi","צבי גופרי","","","","","","","","","","","","","","","","","","","","","","","Salafi taklidi","","",""
4pisvuojj,"""BREAKING: 25+ celebrities back #FreeSchoolMealsForAll 

They're joining tens of thousands of educators, parents and young people to call on @RishiSunak to extend Free School Meals to every child in primary school.

Join us and sign the open letter","Irrelevant","אורי כהן","","","","","","","Irrelevant","","","","","","","","","","","","","","","","","","",""
